item_id	maintenance_layer_type	maintenance_table	source_key	source_line	source_text	current_cn	path_prefix	declared_product_paths	product_target_paths	match_count	match_status	context_snippets	application_allowed
LOW-MT-01896	全局原文映射	i18n/frontend-strings.tsv	f7598dbada318a58bf33cf1d	1113	レベル40未満の魔法少女がチームに含まれています。	队伍中包含未满40级的魔法少女。		js/formation/DeckFormationUtil.js	js/formation/DeckFormationUtil.js	1	exact-current-runtime-literal	"js/formation/DeckFormationUtil.js:33:339 {a.isRetired&&(k=!0);40>a.level&&(d=!0)});if(d){e=new a.PopupClass({title:""编成错误"",content:""⟦队伍中包含未满40级的魔法少女。⟧"",closeBtnText:""确定""});a.androidKeyStop=!1;return}if(k){h.startSe(1002);e=new a.PopupClass("	true
LOW-MT-01897	全局原文映射	i18n/frontend-strings.tsv	f7817b73e04d5fd289931768	1095	\x3cp\x3e現在の装備メモリアをはずして、\x3c/br\x3e	\x3cp\x3e卸下当前装备的记忆结晶,\x3c/br\x3e		js/memoria/MemoriaSetEquip.js	js/memoria/MemoriaSetEquip.js	1	exact-current-runtime-literal	"js/memoria/MemoriaSetEquip.js:14:124 \x3e\x3cp class\x3d""c_red""\x3e※解除当前装备的记忆结晶的租用后,\x3c/br\x3e将恢复为装备原记忆结晶的状态。\x3c/p\x3e'):(a=""⟦\x3cp\x3e卸下当前装备的记忆结晶,\x3c/br\x3e⟧""+(""记忆结晶套装「""+this.model.toJSON().name+""」将覆盖\x3c/br\x3e""),a+='确定吗?\x3c/p\x3e\x3cp class\x3d"	true
LOW-MT-01898	全局原文映射	i18n/frontend-strings.tsv	f7e96b74bc4e481375e4fc15	1523	年齢認証へ	前往年龄认证		template/purchase/PurchaseTemps.html	template/purchase/PurchaseTemps.html	1	exact-current-runtime-literal	"template/purchase/PurchaseTemps.html:7:96 n class=""btn b_pink se_decide TE"" se_decide id=""birthCheck""><span class='b_screen'></span>⟦前往年龄认证⟧</span>↵</script>↵<script type=""text/template"" id=""birthInputs"" class=""birthInputs""> 请输入您的"	true
LOW-MT-01900	全局原文映射	i18n/frontend-strings.tsv	f8107984fe617a1651bd5687	726	対戦可能時間外	非对战时间		js/event/arenaranking/view/EventArenaConfirmView.js	js/event/arenaranking/view/EventArenaConfirmView.js	1	exact-current-runtime-literal	"js/event/arenaranking/view/EventArenaConfirmView.js:3:96 ion.href=""#/ArenaTop""})}):b>=(a.eventArenaRanking.tarmEnd/1E3|0)?new a.PopupClass({title:""⟦非对战时间⟧"",content:""因时间经过,已超过可对战时间。\x3cbr\x3e返回镜界首页"",decideBtnText:""返回镜界首页"",canClose:!1,popupType:"""	true
LOW-MT-01901	全局原文映射	i18n/frontend-strings.tsv	f84a8467118878889bfa78aa	961	クエスト	关卡		js/view/user/APPopup.js	js/view/user/APPopup.js	1	exact-current-runtime-literal	"js/view/user/APPopup.js:11:46 t""!==a.location&&""CharaQuest""!==a.location&&↵""EventQuest""!==a.location&&(b.decideBtnText=""⟦关卡⟧"",b.decideBtnLink=""#/MainQuest""),new a.PopupClass(b)):x(b,d)};return{instantPopup:function"	true
LOW-MT-01902	全局原文映射	i18n/frontend-strings.tsv	f8691f1d3faa2fd9f2457514	1505	※表示されているステータスは最大時のものです。	※显示的状态为最大时的数值。		template/gacha/SelectableGachaPieceSelect.html		0	maintenance-only-current-literal-absent	声明路径存在，但当前运行时已不使用这条现译；仅保留未来重建所需的维护层决定。	false
LOW-MT-01903	全局原文映射	i18n/frontend-strings.tsv	f875ce57a68e6000a0199fd0	894	ムービーデータのダウンロードを開始します。	开始下载影片数据。		js/_common/nativeCommand.js	js/_common/nativeCommand.js	1	exact-current-runtime-literal	"js/_common/nativeCommand.js:34:24 isibleCancel?!0:!1,d.description=c.description&&c.isVisibleCancel?↵-1<a.indexOf(""movie"")?""⟦开始下载影片数据。⟧"":-1<a.indexOf(""voice"")?""开始下载语音数据。"":c.description:"""",d.note=c.note&&c.isVisibleCancel?-1<a"	true
LOW-MT-01904	全局原文映射	i18n/frontend-strings.tsv	f8938e26355dad336483542e	906	レベルが上限に達しています	等级已达上限		js/chara/CharaCompose.js	js/chara/CharaCompose.js	1	exact-current-runtime-literal	"js/chara/CharaCompose.js:4:473 el||""episode""==this.currentTab&&5<=b.episodeLevel)new a.PopupClass({title:""无法强化"",content:""⟦等级已达上限⟧"",closeBtnText:""关闭"",↵param:{width:""490px"",height:""360px"",top:""-webkit-calc(50% - 189px)"",l"	true
LOW-MT-01905	全局原文映射	i18n/frontend-strings.tsv	f8a36cf853f59607b815afd9	1152	グループ内ランキング報酬	小组内排行报酬		js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	1	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js:21:25 e ""group"":g=""所属小组报酬"";b=a.groupBattleReward.groupRewardList;break;↵case ""memberRanking"":g=""⟦小组内排行报酬⟧"",l=e.split("",""),b=f.filter(a.groupBattleReward.memberRankingRewardList,function(a){for(va"	true
LOW-MT-01906	全局原文映射	i18n/frontend-strings.tsv	f8b242b899ef16b384146dae	1440	クラス	阶级		template/arena/ArenaReward.html	template/arena/ArenaReward.html	1	exact-current-runtime-literal	"template/arena/ArenaReward.html:38:49 %>↵							<dl class=""rewardCols ranking"">↵								<dt><%= model.arenaBattleRankingClass %>⟦阶级⟧</dt>↵								<dd>↵									<%↵										_.each(model.bonusRewardList,function(reward,inde"	true
LOW-MT-01907	全局原文映射	i18n/frontend-strings.tsv	f8bc580534999015daad8d6f	1150	グループランキング報酬	小组排行报酬		js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	js/regularEvent/groupBattle/RegularEventGroupBattleTop.js	1	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js:20:236 pBattleReward.emblemRewardList;q=this.currentEmblemIndex;break;case ""groupRanking"":var g=""⟦小组排行报酬⟧"",l=e.split("","");b=f.filter(a.groupBattleReward.groupRankingRewardList,function(a){for(var"	true
LOW-MT-01908	全局原文映射	i18n/frontend-strings.tsv	f8c6bcab98d83b0f66fd606f	834	イベントページへ	前往活动页面		js/event/arenaMission/view/ArenaConfirmView.js	js/event/arenaMission/view/ArenaConfirmView.js	1	exact-current-runtime-literal	"js/event/arenaMission/view/ArenaConfirmView.js:134:27    title: ""更换对手"",↵          content: ""因时间经过,对战对手已变更<br>返回活动首页"",↵          decideBtnText: ""⟦前往活动页面⟧"",↵          canClose: !1,↵          popupType: ""typeC""↵        }, null, function()↵      "	true
LOW-MT-01911	全局原文映射	i18n/frontend-strings.tsv	f8ce3ad5279831a2b0592c9e	620	全て引く	全部抽取		js/campaign/box_gacha/CampaignBoxGachaTop.js	js/campaign/box_gacha/CampaignBoxGachaTop.js	1	exact-current-runtime-literal	"js/campaign/box_gacha/CampaignBoxGachaTop.js:45:369 achaSchedule.gachaKindList,{groupId:1})));a.btnModel.name=""活动扭蛋"";a.btnModel.displayTitle=""⟦全部抽取⟧"";var e=a.btnModel.needQuantity,d=e*b.gachaBoxRemainCount,b=b.userUseItem.quantity;a.btnMo"	true
LOW-MT-01912	全局原文映射	i18n/frontend-strings.tsv	f9123b3e76555133dcd42714	1562	タッチして素材メモリアを選んでください	请点击选择素材记忆结晶		template/memoria/MemoriaComposeTop.html	template/memoria/MemoriaComposeTop.html	1	exact-current-runtime-literal	"template/memoria/MemoriaComposeTop.html:23:36 useItemWrap commonFrame1 current"" data-type=""memoria"">↵			<div class=""useItemText c_gold"">⟦请点击选择素材记忆结晶⟧</div>↵			<ul id=""useItem"" class=""se_decide"">↵				<li></li>↵				<li></li>↵				<li></li>↵		"	true
LOW-MT-01913	全局原文映射	i18n/frontend-strings.tsv	f9d6ca80ef2d27dad2f9fc2f	33	合計	合计		"template/event/EventArenaRankMatch/parts/AttackCountPopup.html
template/event/EventArenaRankMatch/parts/CoolTimePopup.html
template/gacha/GachaTop.html"	"template/chara/CharaDetail.html
template/event/EventArenaRankMatch/parts/AttackCountPopup.html
template/event/EventArenaRankMatch/parts/CoolTimePopup.html
template/gacha/GachaResult.html
template/gacha/GachaTop.html
template/purchase/PurchasePop.html
template/shop/ShopTop.html
template/user/APPopupForMoney.html"	12	maintenance-only-truncated-target-ambiguous	"template/chara/CharaDetail.html:182:33 popupCharaStatus"">↵					<div class=""flexBox statusTitle"">↵						<p class=""tdStyle c_gold"">⟦合计⟧</p>↵						<p class=""tdStyle c_gold"">基础值</p>↵						<p class=""tdStyle c_gold"">记忆结晶</p>↵				
template/event/EventArenaRankMatch/parts/AttackCountPopup.html:10:37 source/image_web/page/gacha/item/icon_money_f.png"" />↵    <div class='stoneA pointFrame'> ⟦合计⟧ <div class=""inner"">↵        <span class=""num""><%= model.userStone.totalMoney %><span clas
template/event/EventArenaRankMatch/parts/AttackCountPopup.html:25:37 source/image_web/page/gacha/item/icon_money_f.png"" />↵    <div class='stoneA pointFrame'> ⟦合计⟧ <div class=""inner"">↵        <span class=""num""><%= model.userStone.totalMoney %></span>↵  "	false
LOW-MT-01914	全局原文映射	i18n/frontend-strings.tsv	fa4d9b7872f2827294fcfd9a	1607	クリア済みのステージに再度挑戦できます	可以再次挑战已通关的关卡点		template/regularEvent/extermination/RegularEventExterminationTop.html	template/regularEvent/extermination/RegularEventExterminationTop.html	1	exact-current-runtime-literal	"template/regularEvent/extermination/RegularEventExterminationTop.html:18:28 >"">玩法</div>↵↵	<div id=""difficultyList"" class=""flexBox""></div>↵↵	<div class=""allClearInfo"">⟦可以再次挑战已通关的关卡点⟧</div>↵↵	<div id=""scheduleWrap"">↵		<div class=""text"">开放期间　<%= eventMaster.startAt.slice(0,"	true
LOW-MT-01916	全局原文映射	i18n/frontend-strings.tsv	fa88072c09b3521526d81edc	119	トータルダメージ	总伤害		"template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html
template/regularEvent/groupBattle/RegularEventGroupBattleUser.html"	"template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html
template/regularEvent/groupBattle/RegularEventGroupBattleUser.html"	5	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html:24:40 erTotalDamageWrap"" class=""damageWrap gbFontWhite"">↵        <div class=""title gbFontWhite"">⟦总伤害⟧</div>↵        <div class=""value gbFontImgL""> <% if (userRegularEventGroupBattle.totalDama
template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html:91:39 ></div>↵	<%='<% if (model.type == ""total"") { %\>'%>↵	<div class=""damageTitle gbFontWhite"">⟦总伤害⟧</div>↵	<%='<% } else { %\>'%>↵	<div class=""damageTitle gbFontWhite"">每日伤害</div>↵	<%='<% } 
template/regularEvent/groupBattle/RegularEventGroupBattleRanking.html:135:44 = model.subjugationCount %\>'%></span> 个</div>↵	<div class=""totalDamageTitle gbFontWhite"">⟦总伤害⟧</div>↵	<div class=""totalDamageValue gbFontImgL"">↵		<%='<% _.forEach(String(model.totalDam"	true
LOW-MT-01917	全局原文映射	i18n/frontend-strings.tsv	fab3c33483b32c07d525c54d	1478	パトロール編成	巡逻编成		template/patrol/PatrolDeckView.html	template/patrol/PatrolDeckView.html	1	exact-current-runtime-literal	"template/patrol/PatrolDeckView.html:34:29 uteId %>""></span></span>↵			<span class=""leftText"">战力值</span>↵			<span class=""centerText"">⟦巡逻编成⟧</span>↵		</div>↵↵		<div id=""deckList"">↵			<ul id=""deckDom"">↵			</ul>↵		</div>↵↵		<div id="	true
LOW-MT-01918	全局原文映射	i18n/frontend-strings.tsv	fad3237d61138cc415706a66	191	移動	移动		template/memoria/UserMemoriaList.html	template/memoria/UserMemoriaList.html	4	exact-current-runtime-literal	"template/memoria/UserMemoriaList.html:23:146 n TE se_decide b_white"" data-href=""#/PieceArchive/archive1""><span class='b_screen'></span>⟦移动⟧</div>↵		<div id=""toArchive2"" class=""archiveLinkBtn btn linkBtn TE se_decide b_white"" data
template/memoria/UserMemoriaList.html:24:146 n TE se_decide b_white"" data-href=""#/PieceArchive/archive2""><span class='b_screen'></span>⟦移动⟧</div>↵		<div id=""toArchive3"" class=""archiveLinkBtn btn linkBtn TE se_decide b_white"" data
template/memoria/UserMemoriaList.html:25:146 n TE se_decide b_white"" data-href=""#/PieceArchive/archive3""><span class='b_screen'></span>⟦移动⟧</div>↵		<div id=""toArchive4"" class=""archiveLinkBtn btn linkBtn TE se_decide b_white"" data"	true
LOW-MT-01919	全局原文映射	i18n/frontend-strings.tsv	fafdd4e263aa4ab093ecdb89	1445	※対戦を行ったプレイヤーとは10分間は再戦を行うことができません。	※10分钟内无法与已对战过的玩家再次对战。		template/arena/ArenaSimulate.html	template/arena/ArenaSimulate.html	1	exact-current-runtime-literal	"template/arena/ArenaSimulate.html:120:23 。<br>↵		<span class=""c_red"">※镜界ID发行期间无法重新发行。有效期结束后可重新发行。</span><br>↵		<span class=""c_red"">⟦※10分钟内无法与已对战过的玩家再次对战。⟧</span>↵	</p>↵</script>↵↵<script type=""text/template"" id=""createCodePopParts"">↵	<dl class="	true
LOW-MT-01921	全局原文映射	i18n/frontend-strings.tsv	fb52ce72aa57986ac9c0e794	461	現在、ミラーズランクマッチの結果集計中です。\x3cbr\x3e集計中はミラーズバトルはプレイできません。	镜界排位赛结果统计中。\x3cbr\x3e统计期间无法进行镜界对战。		js/view/arena/ArenaTopView.js	js/view/arena/ArenaTopView.js	2	exact-current-runtime-literal	"js/view/arena/ArenaTopView.js:12:344 tion.href=""#/RegularEventArenaRankMatchTop"":new b.PopupClass({title:""镜界排位赛结果统计中"",content:""⟦镜界排位赛结果统计中。\x3cbr\x3e统计期间无法进行镜界对战。⟧"",closeBtnText:""确定"",popupType:""typeC""}))},tapNoEventBtn:function(a){a.preventDefault();b.i
js/view/arena/ArenaTopView.js:16:385 del&&""counting""==this.rankMatchModel.status?new b.PopupClass({title:""镜界排位赛结果统计中"",content:""⟦镜界排位赛结果统计中。\x3cbr\x3e统计期间无法进行镜界对战。⟧"",closeBtnText:""确定"",popupType:""typeC""}):↵this.canPlay?location.href=""#/ArenaFreeRank"":this"	true
LOW-MT-01922	全局原文映射	i18n/frontend-strings.tsv	fb78292603b7fb3e30ce67bb	692	天気輪の魔力	天气轮魔力		js/quest/puellaHistoria/lastBattle/Model.js	js/quest/puellaHistoria/lastBattle/Model.js	1	exact-current-runtime-literal	"js/quest/puellaHistoria/lastBattle/Model.js:5:87 t&&↵(d.DP=b.userEventPuellaRaid.totalDevotionPoint);d.bossUseItem={quantity:0,item:{name:""⟦天气轮魔力⟧""}};b.totalBreakPoint&&b.userEventPuellaRaid&&(a=b.totalBreakPoint-100*b.userEventPuellaRa"	true
LOW-MT-01923	全局原文映射	i18n/frontend-strings.tsv	fbae0cb9cc9036419452b8c5	1046	期間外のため\x3cbr\x3e対象のガチャは存在しません	不在期间内,\x3cbr\x3e该扭蛋不存在		js/view/gacha/GachaTopView2.js	js/view/gacha/GachaTopView2.js	1	exact-current-runtime-literal	"js/view/gacha/GachaTopView2.js:5:511 Index=b)}.bind(this));void 0===this.gachaIndex&&(new b.PopupClass({title:""不在期间内"",content:""⟦不在期间内,\x3cbr\x3e该扭蛋不存在⟧"",↵closeBtnText:""确定"",popupType:""typeC""}),this.gachaIndex=0)}else this.gachaIndex=0;this.te"	true
LOW-MT-01924	全局原文映射	i18n/frontend-strings.tsv	fbe4c69f2280631df4174139	1283	鏡の幅:	镜宽:		template/quest/puellaHistoria/MirrorParts_debug.html	template/quest/puellaHistoria/MirrorParts_debug.html	1	exact-current-runtime-literal	"template/quest/puellaHistoria/MirrorParts_debug.html:18:2 number"" id=""startY"">↵	缩放:<input type=""number"" class=""number"" id=""mirrorScale"">↵	<br><br>↵	⟦镜宽:⟧<input type=""number"" class=""number"" id=""mirrorW"">↵	<div class=""title"">【iPad用】</div>镜纵向偏移:<"	true
LOW-MT-01926	全局原文映射	i18n/frontend-strings.tsv	fc82b419fb26da6eee427bc4	123	時間	时间		"js/campaign/summer_mission/CampaignSummerMissionTopView.js
js/event/raid/EventRaidTop.js
js/view/mission/MissionTopView.js"	"js/campaign/summer_mission/CampaignSummerMissionTopView.js
js/event/raid/EventRaidTop.js
template/campaign/quiz/CampaignQuizTop.html"	3	maintenance-only-truncated-target-ambiguous	"js/campaign/summer_mission/CampaignSummerMissionTopView.js:161:89 ;↵      60 > a ? a = Math.floor(a) + ""分"" : 60 < a && 1440 > a ? a = Math.floor(a / 60) + ""⟦时间⟧"" : (a = a / 60 / 24, a = 30 < a ? Math.floor(a / 30) + ""个月"" : Math.floor(a) + ""日"");↵     
js/event/raid/EventRaidTop.js:310:32  0,↵            d = (this.escapeTime - 3600 * b) / 60 | 0;↵          0 != b && (a += b + ""⟦时间⟧"");↵          a += d + ""分""↵        }↵        this.model.displayEscapeTime = a↵      },↵   
template/campaign/quiz/CampaignQuizTop.html:56:30 <% } else { %> <%= users.maxCorrectNum %>/10题 <% } %> </div>↵        <div class=""timeTtl"">⟦时间⟧</div>↵        <div class=""timeNum""> <% if(!users || (users && !users.fastestRecord)){ %> "	false
LOW-MT-01929	全局原文映射	i18n/frontend-strings.tsv	fd0d8ddaa9575bde733f6d32	602	パスワードは8文字以上15文字以内です。	密码为8~15个字符。		js/top/TopPage.js	js/top/TopPage.js	1	exact-current-runtime-literal	"js/top/TopPage.js:11:391 ""password"")[0].value,8>d.length||15<d.length?new a.PopupClass({title:""数据转移与账号关联"",content:""⟦密码为8~15个字符。⟧"",popupType:""typeC"",closeBtnText:""确定""},null,null,k):(new a.PopupClass({title:""数据转移与账号关联"",c"	true
LOW-MT-01930	全局原文映射	i18n/frontend-strings.tsv	fd1fba50ca2ae76647047284	1092	メモリアセット上書き確認	记忆结晶套装覆盖确认		js/memoria/MemoriaSetEquip.js	js/memoria/MemoriaSetEquip.js	1	exact-current-runtime-literal	"js/memoria/MemoriaSetEquip.js:11:26 ngth?(a=""\x3cp\x3e「""+this.model.toJSON().name+""」将覆盖\x3c/br\x3e"",↵new b.PopupClass({title:""⟦记忆结晶套装覆盖确认⟧"",content:a+""确定吗?\x3c/p\x3e"",decideBtnText:""确定"",closeBtnText:""取消"",exClass:""setEquipConf""},"	true
LOW-MT-01931	全局原文映射	i18n/frontend-strings.tsv	fd40477a7775999f69580294	905	設定完了	设置完成		js/gacha/GachaSaleSettingPopupView.js	js/gacha/GachaSaleSettingPopupView.js	1	exact-current-runtime-literal	"js/gacha/GachaSaleSettingPopupView.js:4:236 :""486px"",top:""-webkit-calc(50% - 243px)"",left:""-webkit-calc(50% - 445px)""},decideBtnText:""⟦设置完成⟧"",decideBtnEvent:function(a){a.preventDefault();if(!b.isScrolled()){a=b.doc.getElementsByC"	true
LOW-MT-01932	全局原文映射	i18n/frontend-strings.tsv	fd8ead924a6bdc6e62bc397f	444	クエストへ	前往关卡		"js/chara/CharaComposeAttribute/popupCheckMaterial.js
template/chara/CharaEnhancementMaterialPopup.html"	"js/chara/CharaComposeAttribute/popupCheckMaterial.js
template/chara/CharaEnhancementMaterialPopup.html"	2	exact-current-runtime-literal	"js/chara/CharaComposeAttribute/popupCheckMaterial.js:1:353 pen=function(b){b=$(b.elm.currentTarget).find(""#itemInfo"").data();var a=""#/EventQuest"",f=""⟦前往关卡⟧"";""COMPOSE_ITEM_ALL_PP""==b.id&&(a=""#/ShopTop"",f=""前往商店"");new c.PopupClass({title:""解放素材确认"",c
template/chara/CharaEnhancementMaterialPopup.html:18:35 ecide btn TE b_pink"" data-giftid=""<%= model.giftId %>"">↵				<span class=""b_screen""></span>⟦前往关卡⟧↵			</td>↵		</tr>↵	</table>↵</div>"	true
LOW-MT-01933	全局原文映射	i18n/frontend-strings.tsv	fda7dee0b0bd6ee858a97e52	993	シリアルコード	兑换码		js/view/config/ConfigTopView.js	js/view/config/ConfigTopView.js	1	exact-current-runtime-literal	"js/view/config/ConfigTopView.js:31:212 {title:""错误"",content:c,closeBtnText:""确定"",popupType:""typeC""})}else new a.PopupClass({title:""⟦兑换码⟧"",content:""领取完成。\x3cbr\x3e特典请到礼物盒领取。"",closeBtnText:""确定"",popupType:""typeC""})}))},configAllR"	true
LOW-MT-01935	全局原文映射	i18n/frontend-strings.tsv	fe372ff7f94936b5e7160d15	46	時間前	小时前		"js/event/arenaMission/EventArenaMissionResult.js
js/event/arenaranking/view/EventArenaResultView.js
js/quest/SupportSelect.js"	"js/event/arenaMission/EventArenaMissionResult.js
js/event/arenaranking/view/EventArenaResultView.js
js/quest/SupportSelect.js
js/view/arena/ArenaResultView.js
js/view/follow/FollowSearchResultView.js
js/view/follow/FollowTopView.js
js/view/quest/QuestResultView.js"	7	exact-current-runtime-literal	"js/event/arenaMission/EventArenaMissionResult.js:78:204 以内"" : 60 > c ? c = Math.floor(c) + ""分钟前"" : 60 < c && 1440 > c ? c = Math.floor(c / 60) + ""⟦小时前⟧"" : (c = c / 60 / 24, c = 30 < c ? Math.floor(c / 30) + ""个月前"" : Math.floor(c) + ""天前"")) : c
js/event/arenaranking/view/EventArenaResultView.js:12:422 ?(c=(c-f)/60,16>c?c=""15 分钟以内"":60>c?c=Math.floor(c)+""分钟前"":60<c&&1440>c?c=Math.floor(c/60)+""⟦小时前⟧"":(c=c/60/24,c=30<c?Math.floor(c/30)+""个月前"":Math.floor(c)+""天前"")):c=""-天前"";a.loginTimeLag=↵c;
js/quest/SupportSelect.js:19:224 ?(d=(b-d)/60,16>d?d=""15 分钟以内"":60>d?d=Math.floor(d)+""分钟前"":60<d&&1440>d?d=Math.floor(d/60)+""⟦小时前⟧"":(d=d/60/24,d=30<d?Math.floor(d/30)+""个月前"":Math.floor(d)+""天前"")):d=""-天前"";a.loginTimeLag=d})"	true
LOW-MT-01936	全局原文映射	i18n/frontend-strings.tsv	fe5bd8d76a2452516beb4fd7	1186	プレイヤーID：	玩家ID:		template/top/TopPage.html	template/top/TopPage.html	1	exact-current-runtime-literal	"template/top/TopPage.html:27:24 ↵	<% } %>↵↵	<% if(model.gameUser && model.gameUser.inviteCode){ %>↵		<p id=""userIdPannel"">⟦玩家ID:⟧<%= model.gameUser.inviteCode %></p>↵	<% } %>↵↵	<div>↵		<div id=""touchScreen"" class=""se_ke"	true
LOW-MT-01937	全局原文映射	i18n/frontend-strings.tsv	fe7fce90d08f735e3a68dfb6	983	集計中	统计中		js/view/user/GlobalMenuView.js	js/view/user/GlobalMenuView.js	1	exact-current-runtime-literal	"js/view/user/GlobalMenuView.js:38:431 e.parse(c.regularEventGroupBattle.finalRoundSummarizedAt);d<g&&d>f||d<l&&d>h?c.endAtText=""⟦统计中⟧"":d<e?(b=c.regularEventGroupBattle.preliminaryRoundStartAt.split("" "")[0],↵c.endAtText=Numb"	true
LOW-MT-01938	全局原文映射	i18n/frontend-strings.tsv	feb8748b4ce102713aebf2ec	1330	専用	专用		template/event/EventWitch/parts/ExchangeMemoria.html	template/event/EventWitch/parts/ExchangeMemoria.html	1	exact-current-runtime-literal	"template/event/EventWitch/parts/ExchangeMemoria.html:1:51 <div class=""charaText""><%= model.charaInfo.name %>⟦专用⟧</div>↵<img class=""memoriaImg"" src=""<%= model.rewardPieceInfo.memoriaImg %>"" alt="""">↵<div "	true
LOW-MT-01939	全局原文映射	i18n/frontend-strings.tsv	fecb5a02d0b1a412318069e7	1196	次回のミッション追加は	下次任务追加时间为		template/campaign/summer_mission/CampaignSummerMissionTop.html	template/campaign/summer_mission/CampaignSummerMissionTop.html	1	exact-current-runtime-literal	"template/campaign/summer_mission/CampaignSummerMissionTop.html:4:27 paignTimeArea"">开放期间<br /><span id=""campaignTime""></span></span>↵  <span id=""nextTimeArea"">⟦下次任务追加时间为⟧<span id=""nexTime""></span>。</span>↵  <!-- 一覧 -->↵  <div id=""listWrap"" class=""commonFrame2"""	true
LOW-MT-01941	全局原文映射	i18n/frontend-strings.tsv	ff1e58ce4a008bb7b4d944f3	1049	ありがとうございます。\x3cbr\x3e年齢認証が完了しました。\x3cbr\x3e引き続きゲームをお楽しみください。	谢谢。\x3cbr\x3e年龄认证已完成。\x3cbr\x3e请继续享受游戏。		js/view/purchase/PurchasePopup.js	js/view/purchase/PurchasePopup.js	1	exact-current-runtime-literal	"js/view/purchase/PurchasePopup.js:9:56 ultCode&&(a.responseSetStorage(c),↵a.tapBlock(!1),new a.PopupClass({title:""年龄认证"",content:""⟦谢谢。\x3cbr\x3e年龄认证已完成。\x3cbr\x3e请继续享受游戏。⟧"",closeBtnText:""确定"",exClass:""purchasePop""},null,null,e))}))};d=h.template(g.getElementsByC"	true
LOW-MT-01942	全局原文映射	i18n/frontend-strings.tsv	ff3c7f292cafc0a64a1b243b	107	レアリティ順	按稀有度		"js/memoria/MemoriaEquip.js
js/view/memoria/MemoriaComposeTopCardListView.js
js/view/memoria/PieceArchiveView.js"	"js/memoria/MemoriaEquip.js
js/view/memoria/MemoriaComposeTopCardListView.js
js/view/memoria/PieceArchiveView.js
js/view/memoria/UserMemoriaListView.js
template/memoria/MemoriaEquip.html"	5	exact-current-runtime-literal	"js/memoria/MemoriaEquip.js:1:407 ,t,D,x,E,u){var y=p.Model.extend(),d,r=""rank level hp atk def lb get"".split("" ""),z={rank:""⟦按稀有度⟧"",level:""按等级"",hp:""按 HP"",atk:""按 ATK"",def:""按 DEF"",lb:""界限突破顺序"",get:""获得顺序""},F=[""TOWER"",""DAILYT
js/view/memoria/MemoriaComposeTopCardListView.js:1:240 "" ""),function(m,n,a,p,h,g,q,r){var c,k=""rank level hp atk def lb get"".split("" ""),l={rank:""⟦按稀有度⟧"",level:""按等级"",hp:""按 HP"",atk:""按 ATK"",def:""按 DEF"",lb:""界限突破顺序"",get:""获得顺序""};return n.View.exte
js/view/memoria/PieceArchiveView.js:1:317 ,function(f,g,a,h,B,p,u,v,C,q,r){var k=""rank level hp atk def lb get"".split("" ""),w={rank:""⟦按稀有度⟧"",level:""按等级"",hp:""按 HP"",atk:""按 ATK"",def:""按 DEF"",lb:""界限突破顺序"",get:""获得顺序""};g.Model.extend();v"	true
LOW-MT-01944	全局原文映射	i18n/frontend-strings.tsv	ff7b60540480d699debf3d02	613	］%0a［正解数：	］%0a［答对数：		js/campaign/quiz/CampaignQuizTop.js	js/campaign/quiz/CampaignQuizTop.js	1	exact-current-runtime-literal	"js/campaign/quiz/CampaignQuizTop.js:288:57 nId: this.section↵            });↵            var c = ""★八云御魂的魔纪奇迹问答★%0a［难度："" + b.title + ""⟦］%0a［答对数：⟧"" + this.correctNum + ""／"" + this.totalQuizNum + ""］%0a魔法纪录正在举办问答活动！%0a"";↵            this.c"	true
LOW-MT-01945	全局原文映射	i18n/frontend-strings.tsv	ff80c11fc9eebf72b2bb7cd2	1458	初期ディスク	初始盘		template/card/CardPopup.html	template/card/CardPopup.html	1	exact-current-runtime-literal	"template/card/CardPopup.html:21:33 %></span>↵	      </div>↵	      <div class=""cardDiskWrap"">↵	        <span class=""diskName"">⟦初始盘⟧</span>↵	        <span class=""diskList"">presetDiskList</span>↵	      </div>↵	    </div>↵	 "	true
LOW-MT-02954	路径限定覆盖	i18n/overrides.tsv	023ac845cac49c8e578ae4b3	31	が	还缺	template/gacha/GachaTop.html	template/gacha/GachaTop.html	template/gacha/GachaTop.html	1	exact-current-runtime-literal	"template/gacha/GachaTop.html:253:72 <!-- お金が足りないとき -->↵	<span class='c_pink'><%='<%= model.userUseItem.item.name %\>'%></span>⟦还缺⟧<span class='c_pink'><%='<%= needPoint %\>'%><%='<%= model.userUseItem.item.unit %\>'%></s"	true
